Date,Open,High,Low,Close,Volume,Adj Close
2016-05-03,175.800003,176.380005,172.00,174.360001,5471400,174.360001
2016-05-02,185.330002,185.330002,176.50,178.910004,10163400,178.910004
2016-04-29,189.50,201.00,189.00,194.300003,6950700,194.300003
2016-04-28,187.350006,190.330002,185.539993,186.020004,3382100,186.020004
2016-04-27,187.520004,189.070007,184.440002,187.949997,2246300,187.949997
2016-04-26,188.679993,190.880005,186.369995,188.25,1859000,188.25
2016-04-25,190.910004,192.410004,186.539993,188.039993,1754900,188.039993
2016-04-22,190.029999,192.699997,188.029999,190.759995,2007900,190.759995
2016-04-21,194.059998,195.960007,191.75,192.740005,1716200,192.740005
2016-04-20,193.50,194.759995,192.600006,193.669998,1493600,193.669998
2016-04-19,193.440002,195.25,190.669998,194.520004,2120700,194.520004
2016-04-18,191.919998,193.990005,191.259995,192.940002,1497100,192.940002
2016-04-15,195.320007,195.410004,191.759995,193.220001,1637900,193.220001
2016-04-14,194.979996,197.50,192.809998,195.720001,2031800,195.720001
2016-04-13,191.00,195.600006,190.419998,193.979996,3258200,193.979996
2016-04-12,186.029999,188.699997,185.580002,187.399994,1713600,187.399994
2016-04-11,185.759995,187.149994,184.759995,185.070007,1893600,185.070007
2016-04-08,184.600006,186.300003,182.699997,183.979996,1712800,183.979996
2016-04-07,185.740005,187.600006,181.440002,182.529999,1821100,182.529999
2016-04-06,183.570007,187.270004,183.020004,186.820007,1903000,186.820007
2016-04-05,187.630005,187.889999,182.149994,183.800003,2946800,183.800003
2016-04-04,190.389999,192.350006,187.509995,188.970001,1741800,188.970001
2016-04-01,188.789993,190.559998,185.889999,190.330002,2441100,190.330002
2016-03-31,189.479996,193.729996,189.380005,190.880005,2379000,190.880005
2016-03-30,191.050003,193.00,188.300003,189.889999,2733500,189.889999
2016-03-29,185.470001,191.479996,185.059998,189.839996,2517500,189.839996
2016-03-28,185.330002,186.00,182.270004,185.169998,1150400,185.169998
2016-03-24,181.460007,184.990005,181.029999,184.860001,1645700,184.860001
2016-03-23,187.600006,188.429993,181.820007,183.839996,2224200,183.839996
2016-03-22,185.270004,188.740005,185.00,188.399994,1570000,188.399994
2016-03-21,187.800003,189.800003,185.559998,187.119995,1598300,187.119995
2016-03-18,184.820007,189.699997,184.770004,187.919998,3243700,187.919998
2016-03-17,183.740005,184.979996,182.089996,183.440002,1777100,183.440002
2016-03-16,179.080002,183.050003,178.259995,183.050003,1897600,183.050003
2016-03-15,180.720001,182.570007,179.509995,180.220001,1622800,180.220001
2016-03-14,182.50,187.550003,181.75,182.020004,2734800,182.020004
2016-03-11,176.429993,183.860001,176.429993,182.979996,2843200,182.979996
2016-03-10,177.00,179.639999,173.759995,176.080002,2313400,176.080002
2016-03-09,173.559998,176.529999,169.279999,176.50,2806900,176.50
2016-03-08,175.050003,176.240005,172.639999,172.809998,2362400,172.809998
2016-03-07,178.00,180.00,175.889999,177.199997,1929300,177.199997
2016-03-04,178.970001,180.589996,175.25,178.550003,2934400,178.550003
2016-03-03,177.050003,178.940002,175.339996,177.300003,2499700,177.300003
2016-03-02,181.839996,182.00,175.259995,176.940002,3074700,176.940002
2016-03-01,175.690002,180.729996,175.380005,180.199997,4183300,180.199997
2016-02-29,172.199997,175.460007,171.360001,173.419998,3943000,173.419998
2016-02-26,175.240005,176.809998,172.199997,173.800003,8881800,173.800003
2016-02-25,160.050003,161.580002,156.00,158.220001,6180000,158.220001
2016-02-24,159.00,164.110001,154.789993,162.75,4539800,162.75
2016-02-23,167.199997,167.419998,159.639999,161.020004,4031000,161.020004
2016-02-22,166.539993,169.449997,164.300003,168.669998,3086700,168.669998
2016-02-19,160.00,166.00,159.149994,164.470001,3055200,164.470001
2016-02-18,165.240005,166.00,160.270004,160.699997,3327300,160.699997
2016-02-17,159.960007,164.699997,156.429993,163.529999,3848400,163.529999
2016-02-16,158.50,163.839996,155.419998,157.520004,5286100,157.520004
2016-02-12,148.00,154.149994,147.490005,152.729996,5586500,152.729996
2016-02-11,140.610001,143.419998,139.940002,141.210007,3095300,141.210007
2016-02-10,142.779999,149.809998,142.380005,143.779999,4126200,143.779999
2016-02-09,142.539993,145.309998,139.610001,140.679993,5253200,140.679993
2016-02-08,142.490005,147.199997,142.25,145.050003,4149700,145.050003
